id,displayName,formattedAddress,rating,servesBeer,servesWine,servesCocktails,goodForChildren,goodForGroups,reservable,outdoorSeating,liveMusic,servesDessert,priceLevel,paymentOptions,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,Type
ChIJRz4SRPAxMTARMnTfglj3erY,Chok Dee Thai,"HMWG+8HJ, Kesawan, Medan Barat, Medan City, North Sumatra, Indonesia","4,5",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,thai_restaurant
ChIJqwSbeM0xMTARUzpHHe0R0Lo,Kinley Thai Bistro,"Jl. KH. Zainul Arifin No.7, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,2",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,thai_restaurant
ChIJaUSG48cxMTARqM9I76NoBhU,THAI BOX,"Jl. Cut Mutia No.26, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","5,",True,True,True,True,True,True,unknown,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,thai_restaurant
ChIJ_VTiQnAxMTARTYDXlXD6anI,Kaw Kaw ( Thai Food ),"Jl. Sekip, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia","4,1",False,False,False,True,True,unknown,True,False,unknown,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,thai_restaurant
ChIJ_WUMjrwxMTARms4Fw3dGShc,Yum Thai,"Jl. Samanhudi No.7, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,thai_restaurant
ChIJbTCyiw0xMTARyfo7eTWMk50,Kawkaw Thai Food,"Jl. Asia No.328h, RT.02, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,6",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,thai_restaurant
ChIJmy951YUxMTAR5gqSKaRruD8,Banthai Suki & BBQ,"sebelah bank BNI Jalan Jenderal Besar A.H. Nasution komplek ruko ATTC No.5-6, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia","4,2",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,thai_restaurant
ChIJTWOySdI7MTARQN9VMoySfnM,Zaap kebab Turki Bromo,"Jl. Bromo Lrg. Balai Desa No.7, Tegal Sari II, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia",4,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJ-xpUiSgxMTARkyQso01KFJc,King Shisha And Food,"HMCH+57R, Jl. Imam Bonjol, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara, Indonesia",5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJYbFCQWklMTARNyRshEM98n8,Izzi Kebab &Pizza Turky,"Jl. Jamin Ginting No.119, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20141, Indonesia","4,3",False,False,False,unknown,unknown,unknown,unknown,False,False,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJh1tBLP8xMTARNZP5do064Zs,Alfatih Burger & Kebab Turki,"Jl. Karya No.230, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia",5,unknown,unknown,unknown,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJfxR9ExQlMTARkcBxC0FTBEM,Kebab Turki Ms.Simple,"Jl. Parang I No.1, Kwala Bekala, Kec. Medan Johor, Kota Medan, Sumatera Utara 20142, Indonesia",5,False,False,unknown,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJ96ON2uI7MTARuerTuBghajs,Pide Turkish Pizza Stm Atas Medan,"Jl. STM Atas No.93, Suka Maju, Kec. Medan Johor, Kota Medan, Sumatera Utara 20146, Indonesia",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJaQ-ylbk7MTAROV7L8Q0E7ls,Sate Kelinci Ala Turki Bang Ai,"GMPH+F54, Pangkalan Masyhur, Medan Johor, Medan City, North Sumatra 20219, Indonesia",5,False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJXc4-gykyMTAR026YXAJ2cKA,"IZZI KEBAB & PIZZA TURKEY, BHAYANGKARA","JMFX+356, Jl. Gereja, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20221, Indonesia","4,4",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJG_kHmOwvMTAR_dp67f7ttWg,Syahid Kebab Turki,"JJ4H+3CV, Jl. Beringin 3, Helvetia, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJEbAV5Jg7MTARCD8ILpBbt_U,Plummy Tummy,"Jl. Karya Wisata No.52, Gedung Johor, Kec. Medan Johor, Kota Medan, Sumatera Utara 20144, Indonesia",3,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJuezUK6ovMTARfhSA28F-Igk,KING KEBAB Turkiye,"Jl. Setia Makmur, Tj. Selamat, Kec. Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20128, Indonesia",unknown,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJMZ8e2AMxMTAR_7grCxuN6Js,Kebab turki & burger MARYAM,"HPXG+5G9, Gg. Adil, Bandar Selamat, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20225, Indonesia",unknown,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJ_X10v8wxMTAR4cQ06TCL9hM,Barokah Kebab & Pizzaria,"Jl. Selamat No.1-21, Sitirejo III, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20217, Indonesia",5,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJNRIvLaIxMTARGVvhVZ79SAM,Barokah Kebab & Pizzaria,"Jl Sisingamangaraja Mangaraja No.58 B, Sitirejo II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20217, Indonesia","4,5",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJ8-sadcYvMTARViQWYHS0M88,"My Kebab Turki, Kasuari","Jl. Kasuari No.32, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20119, Indonesia",5,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJ_fgzfDUxMTARfrWwytD3vn4,Kebab Turki Haji Jamhur,"JM98+63F, Jl. Karya, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara, Indonesia",unknown,False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJF5qtnYMxMTAR0YpMi3IGFdk,Izzi kebab seksama,"Jalan Seksama Ujung No.150 ( sebelah, Gg. Restu, Sitirejo III, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20226, Indonesia",5,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJAT7aZ7EzMTARLK6CLnpR_pQ,Kebab Turki Haji Jamhur,"JMPJ+CH3, Jl. Krakatau Ujung, Pulo Brayan Bengkel Baru, Kec. Medan Tim., Kota Medan, Sumatera Utara, Indonesia",5,False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJC1vKGVoxMTARngbybTrsS1Y,Kebab turki zahara outlet 2,"Jl. Ismailiyah No.146, Kota Matsum II, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia","4,5",False,False,unknown,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,turkish_restaurant
ChIJx024mVkwMTARDyJAK4e6yRk,Kebab Turki Babarafi,"Jl. HM. Joni No.51A, Teladan Tim., Kec. Medan Kota, Kota Medan, Sumatera Utara 20217, Indonesia","2,2",False,False,unknown,True,unknown,unknown,unknown,False,False,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,turkish_restaurant
ChIJh6-EFdoxMTARpwTS1fYu_nI,Happy Vegan,"Jl. Kota Baru II No.27, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,True,True,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJsQBhpLMxMTAREtzhJ26TRvs,Indonesia Vegan Restoran,"Jl. Gandhi No.222, Sei Rengas I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,8",False,False,False,True,True,True,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,"JL. Airlangga No. 23A-25, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,unknown,unknown,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJIwAkBq4xMTAR60BQ58hGi9I,Lotus Vegan Food,"Jl. Sabaruddin No.3, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,4",False,False,False,True,True,unknown,False,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJPSjhLa8xMTARF7bvmjh6W3I,Loving Hut (Express),"Jl. Wahidin No.100 D, Pandau Hulu II, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJcScprrExMTARYP-22CDs1Bs,Thamrin Vegan,"Jl. M.H Thamrin No.75n, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJQ-27X9IxMTARMRFoCdhC_bY,Socrates Vegan,"Jl. Airlangga No.14 - C, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,6",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,vegan_restaurant
ChIJ_4Zffa8xMTAR3616hWpWdEI,Agek Vegetarian,"Jl. Gajah No.63, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,7",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJ6-MnJb8xMTARXWyDAjXrtI4,Nie Nie Vegetarian Food,"Jl. Prof. Dr. HM. Yamin SH No. 23-W, Perintis, Medan Timur, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,6",False,False,False,True,True,unknown,False,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJdWy3J50vMTAR8yuO27amkvE,Love Vegetarian Kitchen,"Jl. Gatot Subroto KM.8,2, Cinta Damai, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20126, Indonesia","4,1",False,False,False,True,True,True,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJkbEdj6kxMTARADx085tmUuY,Atin Vegan Food,"Jl. Kapten Jumhana No.28T, Sukaramai II, Kec. Medan Area, Kota Medan, Sumatera Utara 20224, Indonesia",4,False,False,False,unknown,unknown,unknown,False,False,unknown,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJEfwsALAxMTARJnaJpYPiMXs,Niang Mama,"Jl. Pekanbaru No.28, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,5",False,False,False,True,True,True,True,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJAWgbHskxMTAR0mM_DtsfdQs,Gan En Vegetarian,"Jl. Punak No.6/12A, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,2",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJsQYigbgxMTARL4knxvbNSOI,My Grandma Vegetarian Restaurant,"Jl. Timor Baru II No.52/79, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,2",False,False,False,True,unknown,True,False,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJPYp7ne4xMTAR6r1xUvQnqWc,RM Shen Yan Vegetarian,"Jl. Bambu II No.78, Durian, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJs97nqNsxMTARAXFxbB8cH9g,Biduk Vegetarian,"Jl. Wahidin No.4D, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,5",False,False,False,True,True,unknown,unknown,False,unknown,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,vegan_restaurant
ChIJRRpLDFkzMTARg8Xb7AdO7fg,JC VEGETARIAN & COFFE,"Jl. Mustafa No.33 C, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20238, Indonesia","4,4",False,False,False,True,True,True,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJA0Z8DdcxMTARjMOHCQic9iQ,Biduk Vegetarian,"Jl. Orion No.45, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,unknown,unknown,False,False,False,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJj2D9YGYxMTARaBM9Y78jaR0,Rumah Vegetarian & Vegan,"Jl. Multatuli No.15, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4,False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vegan_restaurant
ChIJJ8m0NawxMTARs8eex-762P0,Mie Tien Tien Vegetarian No.2-C,"HMMW+J9P, Jl. Terendam, Sei Rengas Permata, Kec. Medan Area, Kota Medan, Sumatera Utara 20214, Indonesia","4,3",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vegan_restaurant
ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,"JL. Airlangga No. 23A-25, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,unknown,unknown,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vegetarian_restaurant
ChIJsQBhpLMxMTAREtzhJ26TRvs,Indonesia Vegan Restoran,"Jl. Gandhi No.222, Sei Rengas I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,8",False,False,False,True,True,True,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJEfwsALAxMTARJnaJpYPiMXs,Niang Mama,"Jl. Pekanbaru No.28, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,5",False,False,False,True,True,True,True,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJh6-EFdoxMTARpwTS1fYu_nI,Happy Vegan,"Jl. Kota Baru II No.27, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,True,True,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJ_4Zffa8xMTAR3616hWpWdEI,Agek Vegetarian,"Jl. Gajah No.63, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,7",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJQ-27X9IxMTARMRFoCdhC_bY,Socrates Vegan,"Jl. Airlangga No.14 - C, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,6",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,vietnamese_restaurant
ChIJPSjhLa8xMTARF7bvmjh6W3I,Loving Hut (Express),"Jl. Wahidin No.100 D, Pandau Hulu II, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJPYp7ne4xMTAR6r1xUvQnqWc,RM Shen Yan Vegetarian,"Jl. Bambu II No.78, Durian, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJ8Wx7GK8xMTARVmuZzWhvZkw,Aroma Maitri Vegetarian,"Jl. Wahidin No.140 24G, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20212, Indonesia","4,4",False,False,False,True,True,unknown,unknown,False,unknown,PRICE_LEVEL_INEXPENSIVE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJfQE-n9sxMTARxpXMkWC8b8s,Waringin Vegetarian,"Jl. Waringin No.3B 5b, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,6",False,False,False,True,True,False,False,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJzYvH3aYyMTARwWI_rWQWDIY,Sehat Vegetarian,"Komplek Kota Baru, Jl. Platina Raya No.21, Titi Papan, Kec. Medan Deli, Kota Medan, Sumatera Utara 20225, Indonesia","4,8",False,False,False,True,True,unknown,False,False,unknown,PRICE_LEVEL_INEXPENSIVE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJRRpLDFkzMTARg8Xb7AdO7fg,JC VEGETARIAN & COFFE,"Jl. Mustafa No.33 C, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20238, Indonesia","4,4",False,False,False,True,True,True,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJA0Z8DdcxMTARjMOHCQic9iQ,Biduk Vegetarian,"Jl. Orion No.45, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,unknown,unknown,False,False,False,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJhc5MjXYxMTAR-69V4rhndyI,ODETTE Resto & Cafe Vegan Vegetarian,"no.19AA, Jl. Bakaran Batu, Sei Rengas Permata, Kec. Medan Area, Kota Medan, Sumatera Utara 20714, Indonesia","4,5",False,False,False,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': True, 'acceptsNfc': True}",False,True,True,True,vietnamese_restaurant
ChIJ6-MnJb8xMTARXWyDAjXrtI4,Nie Nie Vegetarian Food,"Jl. Prof. Dr. HM. Yamin SH No. 23-W, Perintis, Medan Timur, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,6",False,False,False,True,True,unknown,False,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJIwAkBq4xMTAR60BQ58hGi9I,Lotus Vegan Food,"Jl. Sabaruddin No.3, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,4",False,False,False,True,True,unknown,False,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJsQYigbgxMTARL4knxvbNSOI,My Grandma Vegetarian Restaurant,"Jl. Timor Baru II No.52/79, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,2",False,False,False,True,unknown,True,False,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJnYQVN_MxMTARoiG3W1d-vLo,Syukur Vegetarian,"Jl. Bukit Barisan II No.49, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20238, Indonesia","4,7",False,False,False,True,True,unknown,unknown,False,False,PRICE_LEVEL_INEXPENSIVE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,vietnamese_restaurant
ChIJN2e2AbgxMTARVra43uDQ8H4,Vetran Vegetarian,"Jl. Veteran, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20212, Indonesia","4,7",False,False,False,True,unknown,unknown,False,False,unknown,unknown,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJe6I8SdkxMTARJB_iPRMbHw0,Meranti Vegetarian,"Jl. Meranti No.14 / 18, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,6",False,False,False,True,True,unknown,False,False,unknown,PRICE_LEVEL_INEXPENSIVE,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJQbP8kwIxMTARyZmk5bn-Iyk,Pho House,"Jl. Aipda KS Tubun No.59/77, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia","4,8",unknown,unknown,unknown,True,True,unknown,unknown,False,True,unknown,{},unknown,unknown,unknown,unknown,vietnamese_restaurant
ChIJm5FtrPQzMTARAH5Zeur6HP0,Song Dai Pho,"Jl. Makmur No.8c, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20221, Indonesia","4,1",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,vietnamese_restaurant
ChIJr5PPk8oxMTARGK2_gt4GdRE,LovingHut Wajir,"HMJJ+V8J, Jl. Kol. Sugiono, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,vietnamese_restaurant
